sku,name,price,description,is_in_stock,ADVERTISERCATEGORY
VLEG.GCV.GCV.GLD-10,Vivacity Legging-Grey Caviar-10,185,"The Vivacity Legging brings spunk to your legwear. The sleek and sexy legging features contrast stitching to highlight your best assets with just a hint of gold. The carefully placed Zari Mesh paneling shows a hint of skin, keeping you extra cool in a vigorous workout and extra stylish while out on the town.<br/><br/>

Made of our signature Aurum+ fabric, these leggings offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VLEG.GCV.GCV.GLD-12,Vivacity Legging-Grey Caviar-12,185,"The Vivacity Legging brings spunk to your legwear. The sleek and sexy legging features contrast stitching to highlight your best assets with just a hint of gold. The carefully placed Zari Mesh paneling shows a hint of skin, keeping you extra cool in a vigorous workout and extra stylish while out on the town.<br/><br/>

Made of our signature Aurum+ fabric, these leggings offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VLEG.C6.C6.GLD-2,Vivacity Legging-Carbon 6-2,185,"The Vivacity Legging brings spunk to your legwear. The sleek and sexy legging features contrast stitching to highlight your best assets with just a hint of gold. The carefully placed Zari Mesh paneling shows a hint of skin, keeping you extra cool in a vigorous workout and extra stylish while out on the town.<br/><br/>

Made of our signature Aurum+ fabric, these leggings offer an exceptionally flattering and comfortable fit.<br/><br/>",0,yoga apparel
VLEG.C6.C6.GLD-4,Vivacity Legging-Carbon 6-4,185,"The Vivacity Legging brings spunk to your legwear. The sleek and sexy legging features contrast stitching to highlight your best assets with just a hint of gold. The carefully placed Zari Mesh paneling shows a hint of skin, keeping you extra cool in a vigorous workout and extra stylish while out on the town.<br/><br/>

Made of our signature Aurum+ fabric, these leggings offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VLEG.C6.C6.GLD-6,Vivacity Legging-Carbon 6-6,185,"The Vivacity Legging brings spunk to your legwear. The sleek and sexy legging features contrast stitching to highlight your best assets with just a hint of gold. The carefully placed Zari Mesh paneling shows a hint of skin, keeping you extra cool in a vigorous workout and extra stylish while out on the town.<br/><br/>

Made of our signature Aurum+ fabric, these leggings offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VLEG.C6.C6.GLD-8,Vivacity Legging-Carbon 6-8,185,"The Vivacity Legging brings spunk to your legwear. The sleek and sexy legging features contrast stitching to highlight your best assets with just a hint of gold. The carefully placed Zari Mesh paneling shows a hint of skin, keeping you extra cool in a vigorous workout and extra stylish while out on the town.<br/><br/>

Made of our signature Aurum+ fabric, these leggings offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VLEG.C6.C6.GLD-10,Vivacity Legging-Carbon 6-10,185,"The Vivacity Legging brings spunk to your legwear. The sleek and sexy legging features contrast stitching to highlight your best assets with just a hint of gold. The carefully placed Zari Mesh paneling shows a hint of skin, keeping you extra cool in a vigorous workout and extra stylish while out on the town.<br/><br/>

Made of our signature Aurum+ fabric, these leggings offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VLEG.C6.C6.GLD-12,Vivacity Legging-Carbon 6-12,185,"The Vivacity Legging brings spunk to your legwear. The sleek and sexy legging features contrast stitching to highlight your best assets with just a hint of gold. The carefully placed Zari Mesh paneling shows a hint of skin, keeping you extra cool in a vigorous workout and extra stylish while out on the town.<br/><br/>

Made of our signature Aurum+ fabric, these leggings offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.OLVN.OLVN.GLD-2,Vivacity Crop-Olivine-2,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.OLVN.OLVN.GLD-4,Vivacity Crop-Olivine-4,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.OLVN.OLVN.GLD-6,Vivacity Crop-Olivine-6,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.OLVN.OLVN.GLD-8,Vivacity Crop-Olivine-8,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.OLVN.OLVN.GLD-10,Vivacity Crop-Olivine-10,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.OLVN.OLVN.GLD-12,Vivacity Crop-Olivine-12,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.GCV.GCV.GLD-2,Vivacity Crop-Grey Caviar-2,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",0,yoga apparel
VCRP.GCV.GCV.GLD-4,Vivacity Crop-Grey Caviar-4,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.GCV.GCV.GLD-6,Vivacity Crop-Grey Caviar-6,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.GCV.GCV.GLD-8,Vivacity Crop-Grey Caviar-8,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.GCV.GCV.GLD-10,Vivacity Crop-Grey Caviar-10,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.GCV.GCV.GLD-12,Vivacity Crop-Grey Caviar-12,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.C6.C6.GLD-2,Vivacity Crop-Carbon 6-2,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.C6.C6.GLD-4,Vivacity Crop-Carbon 6-4,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
VCRP.C6.C6.GLD-6,Vivacity Crop-Carbon 6-6,165,"Add a kick of spice to your crops with the mystique of mesh. The beautifully constructed Vivacity Crop features contour panels with gold contrast stitching to elongate and tone the leg. Signature gold Zari Mesh paneling adds a hint of sparkle and nods to our gold standard products, giving just a peek of whatÉ??s underneath.<br/><br/>

Keep cool during the most intense workouts and look sharp while out and about. Made of our signature Aurum+ Fabric, these crops offer an exceptionally flattering and comfortable fit.<br/><br/>",1,yoga apparel
